STORECODE|STORENAME|BRAND|ZONE|REGION|DISTRICT|STORETYPE|STORESTATUS|CITY|STATE
TMW_5201|#5201King Of Prussia Center|TMW|TMW_N|TMW_N4|TMW_N404|Brick & Mortar|Open|King Of Prussia|PA
TMW_5110|#5110Wellington Circle|TMW|TMW_N|TMW_N3|TMW_N305|Brick & Mortar|Open|Medford|MA
TMW_1229|#1229Paseo Plaza|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|Mcallen|TX
TMW_1313|#1313Southlands Shopping Center|TMW|TMW_W|TMW_W2|TMW_W204|Brick & Mortar|Open|Aurora|CO
TMW_3508|#3508 Rockville Pike|TMW|TMW_N|TMW_N2|TMW_N206|Brick & Mortar|Open|Rockville|MD
TMW_1120|#1120River Oaks Shopping Center|TMW|TMW_S|TMW_S5|TMW_S503|Brick & Mortar|Open|Houston|TX
TMW_2192|#2192 Antioch, Ca|TMW|TMW_W|TMW_W1|TMW_W101|Brick & Mortar|Open|Antioch|CA
TMW_5416|#5416 Scarsdale, Ny|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|Scarsdale|NY
TMW_1233|#1233Town East|TMW|TMW_S|TMW_S5|TMW_S502|Brick & Mortar|Open|Mesquite|TX
TMW_2295|#2295Discovery Village|TMW|TMW_W|TMW_W1|TMW_W103|Brick & Mortar|Open|Redding|CA
TMW_5233|#5233Dover Mall|TMW|TMW_N|TMW_N2|TMW_N205|Brick & Mortar|Open|Dover|DE
TMW_4142|#4142 Rapid City|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|Rapid City|SD
TMW_4610|#4610Courtyard At Stratford|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|Bloomingdale|IL
TMW_4608|#4608Hawthorne Hills Square|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|Vernon Hills|IL
TMW_3341|#3341 Kissimmee, Fl|TMW|TMW_S|TMW_S2|TMW_S201|Brick & Mortar|Open|Kissimmee|FL
TMW_1713|#1713North Park Crossing|TMW|TMW_W|TMW_W2|TMW_W203|Brick & Mortar|Open|Joplin|MO
TMW_2747|#2747 Los Angeles|TMW|TMW_W|TMW_W1|TMW_W102|Brick & Mortar|Open|Los Angeles|CA
TMW_4416|#4416Easton Square|TMW|TMW_N|TMW_N1|TMW_N102|Brick & Mortar|Open|Columbus|OH
TMW_5431|#5431Freehold Raceway Mall|TMW|TMW_N|TMW_N4|TMW_N407|Brick & Mortar|Open|Freehold|NJ
TMW_3408|#3408 Dothan, Al|TMW|TMW_S|TMW_S4|TMW_S405|Brick & Mortar|Open|Dothan|AL
TMW_3202|#3202New Hope Commons|TMW|TMW_S|TMW_S1|TMW_S102|Brick & Mortar|Open|Durham|NC
TMW_4209|#4209Gratiot Center|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|Roseville|MI
TMW_1410|#1410Houma Crossing|TMW|TMW_S|TMW_S4|TMW_S403|Brick & Mortar|Open|Houma|LA
TMW_2729|#2729Villa Marina Marketplace|TMW|TMW_W|TMW_W1|TMW_W104|Brick & Mortar|Open|Marina Del Rey|CA
TMW_4601|#4601Orchard Plaza|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|Skokie|IL
TMW_1604|#1604 Independence, Mo|TMW|TMW_W|TMW_W2|TMW_W201|Brick & Mortar|Open|Independence|MO
TMW_4153|#4153Columbia Mall|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|Grand Forks|ND
TMW_4613|#4613Harlem Irving Plaza|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|Norridge|IL
TMW_5112|#5112Emerald Square Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|North Attleboro|MA
TMW_4483|#4483 Cincinnati, Oh|TMW|TMW_S|TMW_S3|TMW_S301|Brick & Mortar|Open|Cincinnati|OH
TMW_3350|#3350 Ocala, Fl|TMW|TMW_S|TMW_S2|TMW_S205|Brick & Mortar|Open|Ocala|FL
TMW_3234|#3234 Selma, Nc|TMW|TMW_S|TMW_S1|TMW_S102|Brick & Mortar|Open|Selma|NC
TMW_3514|#3514Potomac Yards|TMW|TMW_N|TMW_N2|TMW_N204|Brick & Mortar|Open|Alexandria|VA
TMW_2695|#2695Clackamas Promenade|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|Clackamas|OR
TMW_3407|#3407Tiger Town Outdoor Shopping Center|TMW|TMW_S|TMW_S4|TMW_S401|Brick & Mortar|Open|Opelika|AL
TMW_2675|#2675Layton Market Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|Layton|UT
TMW_1309|#1309 Ft. Collins|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|Fort Collins|CO
TMW_5321|#5321 State Capitol Ny|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|Colonie|NY
TMW_1255|#1255Towne East Square Mall|TMW|TMW_W|TMW_W2|TMW_W201|Brick & Mortar|Open|Wichita|KS
TMW_1251|#1251Southern Trails Shopping Center|TMW|TMW_W|TMW_W2|TMW_W203|Brick & Mortar|Open|Tulsa|OK
TMW_2671|#2671Festival Shopping Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|Orem|UT
TMW_5133|#5133Corbins Center Shopping Center|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|West Hartford|CT
TMW_4121|#4121 West Des Moines, Ia|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|West Des Moines|IA
TMW_1227|#1227Moore Plaza|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|Corpus Christi|TX
TMW_3307|#3307St. John's Town Center|TMW|TMW_S|TMW_S2|TMW_S203|Brick & Mortar|Open|Jacksonville|FL
TMW_3509|#3509Snowden Square|TMW|TMW_N|TMW_N2|TMW_N201|Brick & Mortar|Open|Columbia|MD
TMW_4220|#4220Baldwin Commons|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|Orion|MI
TMW_5417|#5417Parkway Plaza|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|Vestal|NY
TMW_2723|#2723 Magic Mountain Prkwy|TMW|TMW_W|TMW_W1|TMW_W102|Brick & Mortar|Open|Santa Clarita|CA
TMW_5206|#5206Downtown Philadelphia|TMW|TMW_N|TMW_N4|TMW_N406|Brick & Mortar|Open|Philadelphia|PA
TMW_1268|#1268Alliance Town Center|TMW|TMW_S|TMW_S5|TMW_S507|Brick & Mortar|Open|Fort Worth|TX
TMW_5232|#5232 Wilmington, De|TMW|TMW_N|TMW_N4|TMW_N406|Brick & Mortar|Open|Wilmington|DE
TMW_4221|#4221Rivertown Crossings Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|Grandville|MI
TMW_1244|#1244Broadway Square Mall|TMW|TMW_S|TMW_S5|TMW_S502|Brick & Mortar|Open|Tyler|TX
TMW_3301|#3301Town Square|TMW|TMW_S|TMW_S2|TMW_S201|Brick & Mortar|Open|Altamonte Springs|FL
TMW_4640|#4640Sunnyside|TMW|TMW_W|TMW_W4|TMW_W406|Brick & Mortar|Open|Madison|WI
TMW_3512|#3512Washington Square|TMW|TMW_N|TMW_N2|TMW_N204|Brick & Mortar|Open|Washington|DC
TMW_3540|#3540The Centre At Salisbury|TMW|TMW_N|TMW_N2|TMW_N205|Brick & Mortar|Open|Salisbury|MD
TMW_3340|#3340Shoppes At Lakeland|TMW|TMW_S|TMW_S2|TMW_S201|Brick & Mortar|Open|Lakeland|FL
TMW_4703|#4703Lloyds Crossing|TMW|TMW_S|TMW_S3|TMW_S303|Brick & Mortar|Open|Evansville|IN
TMW_3333|#3333 Miami, Fl|TMW|TMW_S|TMW_S2|TMW_S204|Brick & Mortar|Open|Sweetwater|FL
TMW_1511|#1511Market Place Court|TMW|TMW_S|TMW_S3|TMW_S305|Brick & Mortar|Open|Murfreesboro|TN
TMW_2670|#2670Tanasbourne Retail Ctr|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|Hillsboro|OR
TMW_3538|#3538Commonwealth Centre|TMW|TMW_S|TMW_S1|TMW_S104|Brick & Mortar|Open|Midlothian|VA
TMW_1246|#1246Vista Ridge Village|TMW|TMW_S|TMW_S5|TMW_S504|Brick & Mortar|Open|Lewisville|TX
TMW_3346|#3346Shops At Midtown Miami|TMW|TMW_S|TMW_S2|TMW_S204|Brick & Mortar|Open|Miami|FL
TMW_4419|#4419Polaris Town Center|TMW|TMW_N|TMW_N1|TMW_N102|Brick & Mortar|Open|Columbus|OH
TMW_1801|#1801 Billings, Mt|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|Billings|MT
TMW_2167|#2167Metro Center|TMW|TMW_W|TMW_W1|TMW_W106|Brick & Mortar|Open|Colma|CA
TMW_3523|#3523Valley View Crossing|TMW|TMW_N|TMW_N2|TMW_N203|Brick & Mortar|Open|Roanoke|VA
TMW_3204|#3204Sycamore Commons|TMW|TMW_S|TMW_S1|TMW_S101|Brick & Mortar|Open|Matthews|NC
TMW_3118|#3118Columbus Park Shopping Center|TMW|TMW_S|TMW_S4|TMW_S401|Brick & Mortar|Open|Columbus|GA
TMW_4138|#4138Mountain View Shopping Center|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|Wausau|WI
TMW_3207|#3207Silas Creek Crossing|TMW|TMW_S|TMW_S1|TMW_S105|Brick & Mortar|Open|Winston Salem|NC
TMW_4139|#4139 Eau Claire, Wi|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|Eau Claire|WI
TMW_2505|#2505Arrowhead Crossing|TMW|TMW_W|TMW_W3|TMW_W302|Brick & Mortar|Open|Peoria|AZ
TMW_3533|#3533Colonnades West Shopping Center|TMW|TMW_S|TMW_S1|TMW_S104|Brick & Mortar|Open|Glen Allen|VA
TMW_4627|#4627 Champaign, Il|TMW|TMW_S|TMW_S3|TMW_S302|Brick & Mortar|Open|Champaign|IL
TMW_3222|#3222Brier Creek Commons|TMW|TMW_S|TMW_S1|TMW_S102|Brick & Mortar|Open|Raleigh|NC
TMW_1514|#1514Providence Marketplace|TMW|TMW_S|TMW_S3|TMW_S305|Brick & Mortar|Open|Mt. Juliet|TN
TMW_1260|#1260 Garland, Tx|TMW|TMW_S|TMW_S5|TMW_S502|Brick & Mortar|Open|Garland|TX
TMW_5116|#5116Dartmouth Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|Dartmouth|MA
TMW_4417|#4417 Upper Arlington|TMW|TMW_N|TMW_N1|TMW_N102|Brick & Mortar|Open|Upper Arlington|OH
TMW_4126|#4126Coral North Shopping Center|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|Coralville|IA
TMW_1206|#1206 Gates Of Prosper|TMW|TMW_S|TMW_S5|TMW_S504|Brick & Mortar|Open|Prosper|TX
TMW_3401|#3401River Ridge Shopping Center|TMW|TMW_S|TMW_S4|TMW_S401|Brick & Mortar|Open|Birmingham|AL
TMW_5127|#5127Village At Colony Place|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|Plymouth|MA
TMW_3227|#3227 Fayetteville, Nc|TMW|TMW_S|TMW_S1|TMW_S102|Brick & Mortar|Open|Fayetteville|NC
TMW_4210|#4210Art Van Plaza|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|Taylor|MI
TMW_1510|#1510 Nashville, Tn|TMW|TMW_S|TMW_S3|TMW_S305|Brick & Mortar|Open|Nashville|TN
TMW_3228|#3228West Blackstock|TMW|TMW_S|TMW_S4|TMW_S402|Brick & Mortar|Open|Spartanburg|SC
TMW_2507|#2507Wetmore Plaza|TMW|TMW_W|TMW_W3|TMW_W304|Brick & Mortar|Open|Tucson|AZ
TMW_5412|#5412 Co-Op City|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|Bronx|NY
TMW_1224|#1224Huebner Oaks Center|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|San Antonio|TX
TMW_1314|#1314Mesa Mall|TMW|TMW_W|TMW_W2|TMW_W204|Brick & Mortar|Open|Grand Junction|CO
TMW_4122|#4122 Davenport Ia|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|Davenport|IA
TMW_3109|#3109Perimeter Expo|TMW|TMW_S|TMW_S4|TMW_S404|Brick & Mortar|Open|Atlanta|GA
TMW_4216|#4216Lansing Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|Lansing|MI
TMW_5429|#5429 Toms River, Nj|TMW|TMW_N|TMW_N4|TMW_N401|Brick & Mortar|Open|Toms River|NJ
TMW_4224|#4224Meridian Mall|TMW|TMW_N|TMW_N1|TMW_N104|Brick & Mortar|Open|Okemos|MI
TMW_5304|#5304McKinley Plaza|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|Blasdell|NY
TMW_2154|#2154Pleasant Hill Shopping Center|TMW|TMW_W|TMW_W1|TMW_W101|Brick & Mortar|Open|Pleasant Hill|CA
TMW_2406|#2406The Arroyo|TMW|TMW_W|TMW_W3|TMW_W302|Brick & Mortar|Open|Las Vegas|NV
TMW_3526|#3526Bowie Town & Country|TMW|TMW_N|TMW_N2|TMW_N204|Brick & Mortar|Open|Bowie|MD
TMW_1223|#1223Lakeline Mall|TMW|TMW_S|TMW_S5|TMW_S501|Brick & Mortar|Open|Cedar Park|TX
TMW_4307|#4307Lafayette Pavilions|TMW|TMW_S|TMW_S3|TMW_S302|Brick & Mortar|Open|Lafayette|IN
TMW_4705|#4705Greenwood Mall|TMW|TMW_S|TMW_S3|TMW_S303|Brick & Mortar|Open|Bowling Green|KY
TMW_1128|#1128Grand Parkway Marketplace|TMW|TMW_S|TMW_S5|TMW_S506|Brick & Mortar|Open|Spring|TX
TMW_1512|#1512Rivergate Mall|TMW|TMW_S|TMW_S3|TMW_S305|Brick & Mortar|Open|Madison|TN
TMW_1523|#1523 Jackson, Tn|TMW|TMW_S|TMW_S3|TMW_S305|Brick & Mortar|Open|Jackson|TN
TMW_2193|#2193 Morgan Hill, Ca|TMW|TMW_W|TMW_W1|TMW_W106|Brick & Mortar|Open|Morgan Hill|CA
TMW_1110|#1110 Beaumont, Tx|TMW|TMW_S|TMW_S4|TMW_S403|Brick & Mortar|Open|Beaumont|TX
TMW_5440|#5440Circle Plaza|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|Livingston|NJ
TMW_4502|#4502Westmoreland Mall|TMW|TMW_N|TMW_N1|TMW_N105|Brick & Mortar|Open|Greensburg|PA
TMW_3231|#3231 Rock Hill, Sc|TMW|TMW_S|TMW_S1|TMW_S101|Brick & Mortar|Open|Rock Hill|SC
TMW_4425|#4425Elida Retail|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|Lima|OH
TMW_4630|#4630East Town Plaza|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|Onalaska|WI
TMW_4426|#4426Bridgewater Falls|TMW|TMW_S|TMW_S3|TMW_S301|Brick & Mortar|Open|Hamilton|OH
TMW_4225|#4225Jackson Crossing|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|Jackson|MI
TMW_3568|#3568River Ridge Mall|TMW|TMW_N|TMW_N2|TMW_N203|Brick & Mortar|Open|Lynchburg|VA
TMW_4406|#4406Chapel Center|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|Akron|OH
TMW_2504|#2504The Pavilions|TMW|TMW_W|TMW_W3|TMW_W304|Brick & Mortar|Open|Scottsdale|AZ
TMW_4607|#4607River Oaks West Shopping Center|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|Calumet City|IL
TMW_2605|#2605 Plaza 9 Shopping Center|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|Corvallis|OR
TMW_3235|#3235 Arcadian Shores|TMW|TMW_S|TMW_S1|TMW_S103|Brick & Mortar|Open|Myrtle Beach|SC
TMW_5402|#5402 Madison Ave & 45th St|TMW|TMW_N|TMW_N4|TMW_N405|Brick & Mortar|Open|New York|NY
TMW_2160|#2160 Walnut Creek|TMW|TMW_W|TMW_W1|TMW_W101|Brick & Mortar|Open|Walnut Creek|CA
TMW_1603|#1603Zona Rosa Shopping Center|TMW|TMW_W|TMW_W2|TMW_W201|Brick & Mortar|Open|Kansas City|MO
TMW_3342|#3342Shoppes At Paradise Key|TMW|TMW_S|TMW_S4|TMW_S405|Brick & Mortar|Open|Destin|FL
TMW_3110|#3110 Augusta Exchange|TMW|TMW_S|TMW_S4|TMW_S402|Brick & Mortar|Open|Augusta|GA
TMW_4219|#4219 Portage, Mi|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|Portage|MI
TMW_5502|#5502 Augusta, Me|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|Augusta|ME
TMW_2698|#2698Ammon Town Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|Ammon|ID
TMW_2663|#2663Westfield Vancouver|TMW|TMW_W|TMW_W3|TMW_W303|Brick & Mortar|Open|Vancouver|WA
TMW_3531|#3531Greenbrier Market Center|TMW|TMW_S|TMW_S1|TMW_S104|Brick & Mortar|Open|Chesapeake|VA
TMW_4302|#4302Greenwood Shoppes|TMW|TMW_S|TMW_S3|TMW_S302|Brick & Mortar|Open|Greenwood|IN
TMW_4141|#4141 Sioux Falls, Sd|TMW|TMW_W|TMW_W2|TMW_W205|Brick & Mortar|Open|Sioux Falls|SD
TMW_3101|#3101Town Center Plaza|TMW|TMW_S|TMW_S4|TMW_S404|Brick & Mortar|Open|Kennesaw|GA
TMW_2688|#2688 Tukwila|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|Tukwila|WA
TMW_3505|#3505Fairlakes|TMW|TMW_N|TMW_N2|TMW_N206|Brick & Mortar|Open|Fairfax|VA
TMW_1266|#1266 Dallas, Tx|TMW|TMW_S|TMW_S5|TMW_S502|Brick & Mortar|Open|Dallas|TX
TMW_4101|#4101Rosedale Marketplce|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|Roseville|MN
TMW_2950|#2950 Honolulu, Hi|TMW|TMW_W|TMW_W1|TMW_W102|Brick & Mortar|Open|Honolulu|HI
TMW_1228|#1228Mission Plaza Shopping Center|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|El Paso|TX
TMW_2171|#2171 Santa Rosa|TMW|TMW_W|TMW_W1|TMW_W103|Brick & Mortar|Open|Santa Rosa|CA
TMW_2281|#2281Park Place Promenade|TMW|TMW_W|TMW_W1|TMW_W101|Brick & Mortar|Open|Visalia|CA
TMW_5403|#5403 Forest Hills, Ny|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|Forest Hills|NY
TMW_4629|#4629Algonquin Commons|TMW|TMW_W|TMW_W4|TMW_W405|Brick & Mortar|Open|Algonquin|IL
TMW_2727|#2727Eng's Plaza|TMW|TMW_W|TMW_W1|TMW_W104|Brick & Mortar|Open|Monterey Park|CA
TMW_1218|#1218 Selma, Tx|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|Selma|TX
TMW_4201|#4201Troy Market Place|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|Troy|MI
TMW_3211|#3211Outback Plaza|TMW|TMW_S|TMW_S1|TMW_S103|Brick & Mortar|Open|Charleston|SC
TMW_2502|#2502Tempe Marketplace|TMW|TMW_W|TMW_W3|TMW_W304|Brick & Mortar|Open|Tempe|AZ
TMW_3405|#3405Eastern Shore Centre|TMW|TMW_S|TMW_S4|TMW_S405|Brick & Mortar|Open|Spanish Fort|AL
TMW_4206|#4206Oak Valley Center|TMW|TMW_N|TMW_N1|TMW_N106|Brick & Mortar|Open|Ann Arbor|MI
TMW_3338|#3338 Viera, Fl|TMW|TMW_S|TMW_S2|TMW_S202|Brick & Mortar|Open|Viera|FL
TMW_3103|#3103Buckhead Square|TMW|TMW_S|TMW_S4|TMW_S406|Brick & Mortar|Open|Atlanta|GA
TMW_1306|#1306Lakewood City Commons|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|Lakewood|CO
TMW_5442|#5442Danbury Fair Mall|TMW|TMW_N|TMW_N3|TMW_N303|Brick & Mortar|Open|Danbury|CT
TMW_3223|#3223Village At Sandhill|TMW|TMW_S|TMW_S1|TMW_S103|Brick & Mortar|Open|Columbia|SC
TMW_4311|#4311College Mall|TMW|TMW_S|TMW_S3|TMW_S301|Brick & Mortar|Open|Bloomington|IN
TMW_3525|#3525Downtown Silver Spring|TMW|TMW_N|TMW_N2|TMW_N204|Brick & Mortar|Open|Silver Spring|MD
TMW_4614|#4614Bolingbrook Town Center|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|Bolingbrook|IL
TMW_5150|#5150Maple Tree Place|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|Williston|VT
TMW_3104|#3104 Atlanta, Ga|TMW|TMW_S|TMW_S4|TMW_S406|Brick & Mortar|Open|Atlanta|GA
TMW_2509|#2509Shops At Norterra|TMW|TMW_W|TMW_W3|TMW_W302|Brick & Mortar|Open|Phoenix|AZ
TMW_1704|#1704Drew Station|TMW|TMW_S|TMW_S3|TMW_S304|Brick & Mortar|Open|Chesterfield|MO
TMW_4205|#4205Normandy Plaza|TMW|TMW_N|TMW_N1|TMW_N101|Brick & Mortar|Open|Royal Oak|MI
TMW_1209|#1209Gateway Square Shopping Center|TMW|TMW_S|TMW_S5|TMW_S501|Brick & Mortar|Open|Austin|TX
TMW_3519|#3519Arundel Mills|TMW|TMW_N|TMW_N2|TMW_N201|Brick & Mortar|Open|Hanover|MD
TMW_4623|#4623Gateway Plaza|TMW|TMW_S|TMW_S3|TMW_S304|Brick & Mortar|Open|Peoria|IL
TMW_5423|#5423Sunrise Promenade|TMW|TMW_N|TMW_N4|TMW_N403|Brick & Mortar|Open|Massapequa Park|NY
TMW_1254|#1254The Shops At Moore|TMW|TMW_W|TMW_W2|TMW_W203|Brick & Mortar|Open|Moore|OK
TMW_4114|#4114Miller Hill Mall|TMW|TMW_W|TMW_W4|TMW_W402|Brick & Mortar|Open|Duluth|MN
TMW_5313|#5313 Dewitt, Ny|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|Syracuse|NY
TMW_3347|#3347 Philips Hwy|TMW|TMW_S|TMW_S2|TMW_S203|Brick & Mortar|Open|Jacksonville|FL
TMW_3522|#3522Waugh Chapel Towne Centre|TMW|TMW_N|TMW_N2|TMW_N201|Brick & Mortar|Open|Gambrills|MD
TMW_3330|#3330Bal Harbour Square|TMW|TMW_S|TMW_S2|TMW_S204|Brick & Mortar|Open|Ft Lauderdale|FL
TMW_1269|#1269Creekside Town Center|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|New Braunfels|TX
TMW_5419|#5419Chestnut Plaza|TMW|TMW_N|TMW_N4|TMW_N402|Brick & Mortar|Open|Poughkeepsie|NY
TMW_1225|#1225La Plaza Del Norte|TMW|TMW_S|TMW_S5|TMW_S505|Brick & Mortar|Open|San Antonio|TX
TMW_2699|#2699Canyon Park West Shopping Center|TMW|TMW_W|TMW_W3|TMW_W301|Brick & Mortar|Open|Twin Falls|ID
TMW_1307|#1307First & Main Town Center|TMW|TMW_W|TMW_W2|TMW_W204|Brick & Mortar|Open|Colorado Springs|CO
TMW_1308|#1308Belleview Shores|TMW|TMW_W|TMW_W2|TMW_W202|Brick & Mortar|Open|Littleton|CO
TMW_5314|#5314Market Place|TMW|TMW_N|TMW_N3|TMW_N306|Brick & Mortar|Open|Cicero|NY
TMW_5217|#5217Market Place at Garden State Park|TMW|TMW_N|TMW_N4|TMW_N406|Brick & Mortar|Open|Cherry Hill|NJ
TMW_3532|#3532Town Center Plaza|TMW|TMW_S|TMW_S1|TMW_S104|Brick & Mortar|Open|North Chesterfield|VA
TMW_2159|#2159 Stevens Creek|TMW|TMW_W|TMW_W1|TMW_W106|Brick & Mortar|Open|San Jose|CA
TMW_1240|#1240 Cedar Hill, Tx|TMW|TMW_S|TMW_S5|TMW_S507|Brick & Mortar|Open|Cedar Hill|TX
TMW_4657|#4657The Maxwell|TMW|TMW_W|TMW_W4|TMW_W401|Brick & Mortar|Open|Chicago|IL
TMW_1256|#1256 Waco, Tx|TMW|TMW_S|TMW_S5|TMW_S501|Brick & Mortar|Open|Waco|TX
TMW_4404|#4404North Olmsted Town Center|TMW|TMW_N|TMW_N1|TMW_N103|Brick & Mortar|Open|North Olmsted|OH
TMW_2705|#2705Magnolia Tyler Shopping Center|TMW|TMW_W|TMW_W1|TMW_W104|Brick & Mortar|Open|Riverside|CA
TMW_2182|#2182Powell Street Plaza|TMW|TMW_W|TMW_W1|TMW_W106|Brick & Mortar|Open|Emeryville|CA
TMW_2294|#2294Laguna Crossroads|TMW|TMW_W|TMW_W1|TMW_W103|Brick & Mortar|Open|Elk Grove|CA
TMW_1515|#1515 Clarksville, Tn|TMW|TMW_S|TMW_S3|TMW_S303|Brick & Mortar|Open|Clarksville|TN
TMW_2735|#2735Antelope Valley Mall|TMW|TMW_W|TMW_W1|TMW_W102|Brick & Mortar|Open|Palmdale|CA
TMW_4103|#4103Ridgedale Festival|TMW|TMW_W|TMW_W4|TMW_W404|Brick & Mortar|Open|Minnetonka|MN
TMW_5134|#5134Crystal Mall|TMW|TMW_N|TMW_N3|TMW_N302|Brick & Mortar|Open|Waterford|CT
TMW_3308|#3308River City Marketplace|TMW|TMW_S|TMW_S2|TMW_S203|Brick & Mortar|Open|Jacksonville|FL
TMW_1236|#1236Caruth Plaza|TMW|TMW_S|TMW_S5|TMW_S502|Brick & Mortar|Open|Dallas|TX
TMW_2265|#2265 Sacramento|TMW|TMW_W|TMW_W1|TMW_W103|Brick & Mortar|Open|Sacramento|CA
TMW_4602|#4602Rice Lake Square|TMW|TMW_W|TMW_W4|TMW_W403|Brick & Mortar|Open|Wheaton|IL
TMW_2745|#2745 Lakewood, Ca|TMW|TMW_W|TMW_W1|TMW_W104|Brick & Mortar|Open|Lakewood|CA
TMW_2180|#2180 41st Ave Capitola|TMW|TMW_W|TMW_W1|TMW_W106|Brick & Mortar|Open|Capitola|CA
TMW_2405|#2405Best Of The West Center|TMW|TMW_W|TMW_W3|TMW_W302|Brick & Mortar|Open|Las Vegas|NV
TMW_5422|#5422 Horseheads, Ny|TMW|TMW_N|TMW_N3|TMW_N301|Brick & Mortar|Open|Horseheads|NY
TMW_3106|#3106 Scenic Highway|TMW|TMW_S|TMW_S4|TMW_S406|Brick & Mortar|Open|Snellville|GA
TMW_5121|#5121The Mall at Rockingham Park|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|Salem|NH
TMW_5222|#5222 Maple Shade, Nj|TMW|TMW_N|TMW_N4|TMW_N401|Brick & Mortar|Open|Maple Shade|NJ
TMW_3209|#3209Landmark Station|TMW|TMW_S|TMW_S1|TMW_S105|Brick & Mortar|Open|Greensboro|NC
TMW_2679|#2679 Auburn Wa|TMW|TMW_W|TMW_W3|TMW_W305|Brick & Mortar|Open|Auburn|WA
TMW_5103|#5103 Peabody, Ma|TMW|TMW_N|TMW_N3|TMW_N304|Brick & Mortar|Open|Peabody|MA
TMW_2308|#2308Plaza Bonita|TMW|TMW_W|TMW_W1|TMW_W105|Brick & Mortar|Open|National City|CA
TMW_5401|#5401Shops At Richmond|TMW|TMW_N|TMW_N4|TMW_N407|Brick & Mortar|Open|Staten Island|NY
